	ref|NC_000913	ref|NC_002655	ref|NC_010658	ref|NC_011740	ref|NC_011751	ref|NC_013353	ref|NC_013716	ref|NC_013850	ref|NC_016822	ref|NC_016856	ref|NC_017328	ref|NC_017340	ref|NC_017634	ref|NC_017646	ref|NC_017728	ref|NC_017910	ref|NC_018106	ref|NC_018522	ref|NC_022912
2873786246000	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
2873786247000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786248000	1	1	0	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
2873786249000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786250000	1	0	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0
2873786251000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786252000	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
2873786253000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786254000	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1
2873786255000	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786256000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786257000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786258000	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
2873786259000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786260000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786261000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786262000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786263000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786264000	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
2873786265000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786266000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786267000	1	1	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786268000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786269000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786270000	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
2873786271000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786272000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786273000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786274000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786275000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786276000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786277000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786278000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786279000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786280000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786281000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786282000	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1
2873786283000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786284000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786285000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786286000	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1
2873786287000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786288000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786289000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786290000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786291000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786292000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786293000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786294000	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1
2873786295000	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2873786296000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786297000	1	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0
2873786298000	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
2873786299000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786300000	1	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1
2873786301000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786302000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786303000	1	1	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1
2873786304000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786305000	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
2873786306000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786307000	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0
2873786308000	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
2873786309000	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
2873786310000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786311000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786312000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786313000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786314000	1	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786315000	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
2873786316000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786317000	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
2873786318000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786319000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786320000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786321000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
2873786322000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786323000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786324000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786325000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786326000	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0
2873786327000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786328000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786329000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786330000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786331000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786332000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786333000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786334000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786335000	1	0	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786336000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786337000	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2873786338000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786339000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786340000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786341000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786342000	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
2873786343000	1	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0
2873786344000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786345000	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1
2873786346000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786347000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786348000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786349000	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0
2873786350000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786351000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786352000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786353000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786354000	1	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
2873786355000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786356000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786357000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786358000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786359000	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
2873786360000	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0
2873786361000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786362000	1	1	1	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
2873786363000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786364000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786365000	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1
2873786366000	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1
2873786367000	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
2873786368000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
2873786369000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786370000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786371000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786372000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786373000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786374000	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786375000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786376000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786377000	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
2873786378000	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786379000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786380000	1	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
2873786381000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786382000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786383000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786384000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786385000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786386000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786387000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786388000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786389000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786390000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786391000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786392000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786393000	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1
2873786394000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786395000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786396000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786397000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786398000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786399000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786400000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786401000	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
2873786402000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786403000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786404000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786405000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786406000	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1
2873786407000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786408000	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1
2873786409000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786410000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786411000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786412000	1	1	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786413000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786414000	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1
2873786415000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786416000	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
2873786417000	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1
2873786418000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786419000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786420000	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
2873786421000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786422000	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786423000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786424000	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
2873786425000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786426000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786427000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786428000	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0
2873786429000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
2873786430000	1	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786431000	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
2873786432000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786433000	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
2873786434000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786435000	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1
2873786436000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786437000	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1
2873786438000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786439000	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
2873786440000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786441000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786442000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786443000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786444000	1	1	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786445000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786446000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786447000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786448000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786449000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786450000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786451000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786452000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786453000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786454000	1	1	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0
2873786455000	1	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786456000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786457000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786458000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786459000	1	1	1	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
2873786460000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786461000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786462000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786463000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786464000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786465000	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	1	1	1
2873786466000	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
2873786467000	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
2873786468000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786469000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786470000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786471000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786472000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786473000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786474000	1	0	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0
2873786475000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786476000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786477000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786478000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786479000	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1
2873786480000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786481000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786482000	1	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
2873786483000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786484000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786485000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786486000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786487000	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
2873786488000	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1
2873786489000	1	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0
2873786490000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786491000	1	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786492000	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1
2873786493000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786494000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786495000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786496000	1	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0
2873786497000	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1
2873786498000	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
2873786499000	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	0	1
2873786500000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786501000	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1
2873786502000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786503000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786504000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786505000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786506000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786507000	1	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0
2873786508000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786509000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786510000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786511000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786512000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786513000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786514000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786515000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786516000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786517000	1	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
2873786518000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786519000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786520000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786521000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786522000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786523000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786524000	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1
2873786525000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786526000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786527000	1	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
2873786528000	1	0	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786529000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786530000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786531000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786532000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786533000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786534000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786535000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786536000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786537000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786538000	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1
2873786539000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786540000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786541000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786542000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786543000	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	0	0	0	1
2873786544000	1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
2873786545000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786546000	1	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0
2873786547000	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1
2873786548000	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1
2873786549000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786550000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786551000	1	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0
2873786552000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786553000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786554000	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	1
2873786555000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786556000	1	1	1	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786557000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
2873786558000	1	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0
2873786559000	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1
